,cds,ccode,enroll_12,num_act,act_pass_21,num_sat_12,sat_pass_12,enroll_11,num_sat_11,sat_pass_11,act_pt_r,act_ps_r,sat_pt_r_12,sat_ps_r_12,sat_pt_r_11,sat_ps_r_11,sat_pt_r,sat_ps_r
678,07618040000000,7.0,2652.0,1077.0,969,933.0,785.0,2699.0,1552.0,1442.0,0.20305429864253394,0.36538461538461536,0.35180995475113125,0.8413719185423365,0.5750277880696554,0.9291237113402062,0.46439917772378997,0.4161838908615212
679,09618530000000,9.0,1609.0,403.0,322,526.0,404.0,1648.0,620.0,550.0,0.1252330640149161,0.20012430080795526,0.326911124922312,0.7680608365019012,0.3762135922330097,0.8870967741935484,0.35185753761129873,0.29290758366595027
680,09619030000000,9.0,275.0,54.0,32,54.0,28.0,272.0,70.0,54.0,0.09818181818181818,0.11636363636363636,0.19636363636363635,0.5185185185185185,0.25735294117647056,0.7714285714285715,0.226691042047532,0.14990859232175502
681,10621170000000,10.0,3305.0,479.0,358,1209.0,724.0,3266.0,1304.0,926.0,0.0724659606656581,0.10832072617246596,0.36580937972768535,0.5988420181968569,0.3992651561543172,0.7101226993865031,0.38243798508598387,0.25110333282605385
682,10621660000000,10.0,4593.0,574.0,202,1048.0,323.0,4751.0,3017.0,681.0,0.06248639233616373,0.043979969518833005,0.22817330720661877,0.30820610687022904,0.6350242054304357,0.22572091481604242,0.4350385273972603,0.1074486301369863
683,10622570000000,10.0,276.0,41.0,26,80.0,44.0,282.0,110.0,76.0,0.07427536231884058,0.09420289855072464,0.2898550724637681,0.55,0.3900709219858156,0.6909090909090909,0.34050179211469533,0.21505376344086022
684,10622650000000,10.0,619.0,169.0,34,169.0,48.0,775.0,250.0,81.0,0.13651050080775445,0.05492730210016155,0.2730210016155089,0.28402366863905326,0.3225806451612903,0.324,0.3005738880918221,0.09253945480631277
685,10623640000000,10.0,232.0,33.0,8,51.0,11.0,249.0,66.0,12.0,0.07112068965517242,0.034482758620689655,0.21982758620689655,0.21568627450980393,0.26506024096385544,0.18181818181818182,0.24324324324324326,0.04781704781704782
686,10624140000000,10.0,850.0,62.0,27,335.0,116.0,813.0,223.0,123.0,0.036470588235294116,0.03176470588235294,0.3941176470588235,0.34626865671641793,0.2742927429274293,0.5515695067264574,0.33553818400481056,0.14371617558628982
687,10738090000000,10.0,170.0,31.0,3,84.0,5.0,159.0,53.0,10.0,0.09117647058823529,0.01764705882352941,0.49411764705882355,0.05952380952380952,0.3333333333333333,0.18867924528301888,0.41641337386018235,0.04559270516717325
688,10739650000000,10.0,1096.0,37.0,20,379.0,94.0,1135.0,359.0,107.0,0.01687956204379562,0.01824817518248175,0.3458029197080292,0.24802110817941952,0.3162995594713656,0.298050139275766,0.3307933662034962,0.09009412819363515
689,10739990000000,10.0,416.0,38.0,18,102.0,37.0,353.0,139.0,37.0,0.04567307692307692,0.04326923076923077,0.24519230769230768,0.3627450980392157,0.3937677053824363,0.26618705035971224,0.31339401820546164,0.09622886866059818
690,10751270000000,10.0,234.0,82.0,7,69.0,9.0,197.0,76.0,21.0,0.1752136752136752,0.029914529914529916,0.2948717948717949,0.13043478260869565,0.38578680203045684,0.27631578947368424,0.33642691415313225,0.06960556844547564
691,10752340000000,10.0,125.0,19.0,0,27.0,0.0,109.0,104.0,1.0,0.076,0.0,0.216,0.0,0.9541284403669725,0.009615384615384616,0.5598290598290598,0.004273504273504274
692,10754080000000,10.0,127.0,50.0,7,41.0,9.0,139.0,46.0,19.0,0.1968503937007874,0.05511811023622047,0.3228346456692913,0.21951219512195122,0.33093525179856115,0.41304347826086957,0.32706766917293234,0.10526315789473684
693,10767780000000,10.0,339.0,121.0,10,82.0,8.0,317.0,148.0,35.0,0.17846607669616518,0.029498525073746312,0.24188790560471976,0.0975609756097561,0.4668769716088328,0.23648648648648649,0.35060975609756095,0.06554878048780488
694,11754810000000,11.0,177.0,37.0,17,32.0,14.0,206.0,34.0,17.0,0.10451977401129943,0.096045197740113,0.1807909604519774,0.4375,0.1650485436893204,0.5,0.17232375979112272,0.08093994778067885
695,11765620000000,11.0,90.0,30.0,7,25.0,4.0,51.0,24.0,7.0,0.16666666666666666,0.07777777777777778,0.2777777777777778,0.16,0.47058823529411764,0.2916666666666667,0.3475177304964539,0.07801418439716312
696,12626870000000,12.0,424.0,49.0,43,100.0,66.0,398.0,127.0,91.0,0.05778301886792453,0.10141509433962265,0.2358490566037736,0.66,0.31909547738693467,0.7165354330708661,0.2761557177615572,0.19099756690997566
697,12628100000000,12.0,274.0,24.0,13,78.0,42.0,240.0,52.0,32.0,0.043795620437956206,0.04744525547445255,0.2846715328467153,0.5384615384615384,0.21666666666666667,0.6153846153846154,0.2529182879377432,0.14396887159533073
698,12755150000000,12.0,347.0,23.0,16,58.0,32.0,310.0,56.0,34.0,0.03314121037463977,0.04610951008645533,0.16714697406340057,0.5517241379310345,0.18064516129032257,0.6071428571428571,0.1735159817351598,0.1004566210045662
699,13630810000000,13.0,471.0,115.0,34,131.0,37.0,447.0,163.0,64.0,0.12208067940552017,0.07218683651804671,0.2781316348195329,0.2824427480916031,0.36465324384787473,0.39263803680981596,0.3202614379084967,0.11002178649237472
700,13630990000000,13.0,879.0,90.0,35,194.0,91.0,781.0,168.0,95.0,0.051194539249146756,0.03981797497155859,0.22070534698521047,0.4690721649484536,0.21510883482714468,0.5654761904761905,0.21807228915662652,0.11204819277108434
701,13631150000000,13.0,958.0,172.0,58,274.0,110.0,994.0,165.0,88.0,0.08977035490605428,0.060542797494780795,0.2860125260960334,0.40145985401459855,0.1659959758551308,0.5333333333333333,0.22489754098360656,0.1014344262295082
702,13631490000000,13.0,151.0,29.0,9,52.0,18.0,137.0,42.0,18.0,0.09602649006622517,0.059602649006622516,0.3443708609271523,0.34615384615384615,0.30656934306569344,0.42857142857142855,0.3263888888888889,0.125
703,13631640000000,13.0,279.0,65.0,35,78.0,34.0,310.0,60.0,41.0,0.11648745519713262,0.12544802867383512,0.27956989247311825,0.4358974358974359,0.1935483870967742,0.6833333333333333,0.23429541595925296,0.1273344651952462
704,14766870000000,14.0,158.0,27.0,19,53.0,27.0,139.0,51.0,30.0,0.08544303797468354,0.12025316455696203,0.33544303797468356,0.5094339622641509,0.3669064748201439,0.5882352941176471,0.3501683501683502,0.1919191919191919
705,15101570000000,15.0,582.0,126.0,35,113.0,24.0,478.0,116.0,24.0,0.10824742268041238,0.06013745704467354,0.19415807560137457,0.21238938053097345,0.24267782426778242,0.20689655172413793,0.2160377358490566,0.045283018867924525
706,15634120000000,15.0,1004.0,194.0,69,320.0,108.0,1009.0,368.0,143.0,0.09661354581673307,0.06872509960159362,0.3187250996015936,0.3375,0.3647175421209118,0.38858695652173914,0.34177844013909586,0.12468951813214109
707,15635290000000,15.0,10175.0,741.0,366,2786.0,1025.0,9847.0,1873.0,1061.0,0.03641277641277641,0.03597051597051597,0.27380835380835383,0.3679109834888729,0.1902102163095359,0.5664709022957821,0.23269403655978424,0.10418539606432924
708,15636770000000,15.0,143.0,31.0,3,31.0,10.0,181.0,17.0,8.0,0.10839160839160839,0.02097902097902098,0.21678321678321677,0.3225806451612903,0.09392265193370165,0.47058823529411764,0.14814814814814814,0.05555555555555555
709,15638180000000,15.0,238.0,35.0,11,46.0,15.0,247.0,48.0,17.0,0.07352941176470588,0.046218487394957986,0.19327731092436976,0.32608695652173914,0.19433198380566802,0.3541666666666667,0.19381443298969073,0.06597938144329897
710,15638590000000,15.0,453.0,71.0,24,184.0,40.0,416.0,29.0,16.0,0.07836644591611479,0.052980132450331126,0.40618101545253865,0.21739130434782608,0.06971153846153846,0.5517241379310345,0.24510932105868816,0.06444188722669736
711,15737420000000,15.0,353.0,15.0,14,86.0,62.0,376.0,98.0,80.0,0.021246458923512748,0.039660056657223795,0.24362606232294617,0.7209302325581395,0.26063829787234044,0.8163265306122449,0.252400548696845,0.19478737997256515
712,15739080000000,15.0,209.0,16.0,4,66.0,6.0,255.0,140.0,29.0,0.03827751196172249,0.019138755980861243,0.3157894736842105,0.09090909090909091,0.5490196078431373,0.20714285714285716,0.44396551724137934,0.07543103448275862
713,16638910000000,16.0,187.0,40.0,10,49.0,16.0,234.0,36.0,5.0,0.10695187165775401,0.053475935828877004,0.2620320855614973,0.32653061224489793,0.15384615384615385,0.1388888888888889,0.20190023752969122,0.0498812351543943
714,16639250000000,16.0,897.0,45.0,25,193.0,72.0,964.0,170.0,90.0,0.02508361204013378,0.027870680044593088,0.21516164994425863,0.37305699481865284,0.17634854771784234,0.5294117647058824,0.1950564212788823,0.08704997313272435
715,16639820000000,16.0,527.0,84.0,29,131.0,53.0,519.0,97.0,57.0,0.07969639468690702,0.05502846299810247,0.24857685009487665,0.40458015267175573,0.18689788053949905,0.5876288659793815,0.2179732313575526,0.10516252390057361
716,16739320000000,16.0,165.0,112.0,4,63.0,8.0,127.0,59.0,16.0,0.3393939393939394,0.024242424242424242,0.38181818181818183,0.12698412698412698,0.4645669291338583,0.2711864406779661,0.4178082191780822,0.0821917808219178
717,17640140000000,17.0,129.0,18.0,7,45.0,14.0,134.0,36.0,12.0,0.06976744186046512,0.05426356589147287,0.3488372093023256,0.3111111111111111,0.26865671641791045,0.3333333333333333,0.30798479087452474,0.09885931558935361
718,17640220000000,17.0,211.0,16.0,6,43.0,9.0,256.0,36.0,12.0,0.037914691943127965,0.02843601895734597,0.2037914691943128,0.20930232558139536,0.140625,0.3333333333333333,0.16916488222698073,0.044967880085653104
719,18641390000000,18.0,190.0,27.0,15,40.0,16.0,184.0,42.0,30.0,0.07105263157894737,0.07894736842105263,0.21052631578947367,0.4,0.22826086956521738,0.7142857142857143,0.2192513368983957,0.12299465240641712
720,19101990000000,19.0,1236.0,245.0,90,368.0,130.0,1015.0,321.0,150.0,0.09911003236245955,0.07281553398058252,0.2977346278317152,0.3532608695652174,0.316256157635468,0.4672897196261682,0.30608618391825854,0.12438916037316748
721,19642120000000,19.0,1663.0,216.0,172,631.0,403.0,1637.0,672.0,492.0,0.06494287432351173,0.10342754058929646,0.3794347564642213,0.6386687797147385,0.41050702504581554,0.7321428571428571,0.39484848484848484,0.27121212121212124
722,19642460000000,19.0,5657.0,339.0,150,1147.0,359.0,5280.0,3966.0,703.0,0.029962877850450768,0.0265158211065936,0.20275764539508573,0.3129904097646033,0.7511363636363636,0.17725668179525972,0.46749565694431744,0.09710158178659596
723,19642610000000,19.0,857.0,192.0,175,372.0,313.0,797.0,426.0,400.0,0.11201866977829639,0.20420070011668612,0.4340723453908985,0.8413978494623656,0.534504391468005,0.9389671361502347,0.48246674727932287,0.43107617896009676
724,19642790000000,19.0,668.0,49.0,17,187.0,72.0,660.0,611.0,130.0,0.036676646706586824,0.025449101796407185,0.27994011976047906,0.3850267379679144,0.9257575757575758,0.2127659574468085,0.6009036144578314,0.15210843373493976
725,19642870000000,19.0,1702.0,222.0,88,428.0,132.0,1827.0,338.0,140.0,0.06521739130434782,0.05170387779083431,0.25146886016451236,0.308411214953271,0.18500273672687464,0.41420118343195267,0.2170586568432984,0.07707565882686314
726,19642950000000,19.0,285.0,21.0,12,91.0,29.0,246.0,57.0,21.0,0.03684210526315789,0.042105263157894736,0.3192982456140351,0.31868131868131866,0.23170731707317074,0.3684210526315789,0.2787193973634652,0.09416195856873823
727,19643030000000,19.0,953.0,31.0,23,263.0,130.0,955.0,211.0,136.0,0.01626442812172088,0.024134312696747113,0.2759706190975866,0.49429657794676807,0.22094240837696336,0.6445497630331753,0.24842767295597484,0.13941299790356393
728,19643110000000,19.0,424.0,91.0,78,145.0,116.0,334.0,222.0,162.0,0.10731132075471699,0.18396226415094338,0.3419811320754717,0.8,0.6646706586826348,0.7297297297297297,0.4841688654353562,0.36675461741424803
729,19643290000000,19.0,865.0,157.0,97,316.0,168.0,834.0,601.0,359.0,0.0907514450867052,0.11213872832369942,0.3653179190751445,0.5316455696202531,0.7206235011990407,0.5973377703826955,0.5397292525014714,0.3101824602707475
730,19643370000000,19.0,1331.0,176.0,140,522.0,359.0,1343.0,413.0,367.0,0.06611570247933884,0.10518407212622088,0.3921863260706236,0.6877394636015326,0.3075204765450484,0.8886198547215496,0.34966342557965596,0.2715033657442034
731,19643520000000,19.0,1875.0,186.0,29,589.0,102.0,1710.0,639.0,157.0,0.0496,0.015466666666666667,0.3141333333333333,0.1731748726655348,0.3736842105263158,0.24569640062597808,0.34253835425383544,0.07224546722454672
732,19643780000000,19.0,404.0,38.0,25,165.0,86.0,386.0,108.0,75.0,0.04702970297029703,0.06188118811881188,0.4084158415841584,0.5212121212121212,0.27979274611398963,0.6944444444444444,0.34556962025316457,0.20379746835443038
733,19643940000000,19.0,616.0,139.0,103,263.0,175.0,590.0,314.0,261.0,0.11282467532467533,0.1672077922077922,0.42694805194805197,0.6653992395437263,0.5322033898305085,0.8312101910828026,0.478441127694859,0.3615257048092869
734,19644360000000,19.0,1066.0,72.0,29,998.0,246.0,1019.0,956.0,265.0,0.03377110694183865,0.027204502814258912,0.9362101313320825,0.24649298597194388,0.9381746810598626,0.27719665271966526,0.9371702637889688,0.24508393285371702
735,19644440000000,19.0,556.0,148.0,95,223.0,118.0,527.0,244.0,173.0,0.13309352517985612,0.17086330935251798,0.4010791366906475,0.5291479820627802,0.4629981024667932,0.7090163934426229,0.4312096029547553,0.26869806094182824
736,19644510000000,19.0,2147.0,135.0,91,731.0,331.0,1972.0,1713.0,512.0,0.03143921751280857,0.0423847228691197,0.34047508150908246,0.4528043775649795,0.8686612576064908,0.29889083479276124,0.5933478999757222,0.2046613255644574
737,19644690000000,19.0,405.0,59.0,31,126.0,45.0,457.0,127.0,63.0,0.0728395061728395,0.07654320987654321,0.3111111111111111,0.35714285714285715,0.2778993435448578,0.49606299212598426,0.29350348027842227,0.12529002320185614
738,19645190000000,19.0,2308.0,302.0,141,726.0,358.0,2089.0,867.0,450.0,0.06542461005199307,0.06109185441941074,0.3145580589254766,0.4931129476584022,0.4150311153662039,0.5190311418685121,0.3622924721400955,0.1837616556743234
739,19645270000000,19.0,731.0,218.0,62,267.0,85.0,657.0,240.0,92.0,0.1491108071135431,0.08481532147742818,0.3652530779753762,0.31835205992509363,0.365296803652968,0.38333333333333336,0.36527377521613835,0.12752161383285301
740,19645350000000,19.0,319.0,109.0,78,142.0,92.0,301.0,173.0,150.0,0.17084639498432602,0.2445141065830721,0.445141065830721,0.647887323943662,0.574750830564784,0.8670520231213873,0.5080645161290323,0.3903225806451613
741,19645680000000,19.0,1978.0,221.0,185,639.0,485.0,1988.0,709.0,594.0,0.055864509605662284,0.0935288169868554,0.3230535894843276,0.758998435054773,0.3566398390342052,0.8377997179125529,0.3398890569843671,0.27206253151790216
742,19645760000000,19.0,639.0,79.0,66,248.0,186.0,591.0,284.0,256.0,0.061815336463223784,0.10328638497652583,0.38810641627543035,0.75,0.4805414551607445,0.9014084507042254,0.432520325203252,0.359349593495935
743,19645920000000,19.0,112.0,112.0,49,64.0,41.0,128.0,106.0,78.0,0.5,0.4375,0.5714285714285714,0.640625,0.828125,0.7358490566037735,0.7083333333333334,0.49583333333333335
744,19646340000000,19.0,695.0,227.0,37,250.0,47.0,660.0,217.0,52.0,0.16330935251798562,0.053237410071942444,0.3597122302158273,0.188,0.3287878787878788,0.23963133640552994,0.34464944649446494,0.07306273062730627
745,19646590000000,19.0,347.0,138.0,130,170.0,156.0,340.0,178.0,174.0,0.1988472622478386,0.3746397694524496,0.4899135446685879,0.9176470588235294,0.5235294117647059,0.9775280898876404,0.5065502183406113,0.48034934497816595
746,19646830000000,19.0,986.0,322.0,269,337.0,248.0,984.0,390.0,331.0,0.16328600405679514,0.27281947261663286,0.34178498985801214,0.7359050445103857,0.39634146341463417,0.8487179487179487,0.36903553299492386,0.2939086294416244
747,19646910000000,19.0,126.0,96.0,19,95.0,22.0,131.0,125.0,44.0,0.38095238095238093,0.15079365079365079,0.753968253968254,0.23157894736842105,0.9541984732824428,0.352,0.8560311284046692,0.25680933852140075
748,19647090000000,19.0,296.0,232.0,40,233.0,69.0,293.0,265.0,90.0,0.3918918918918919,0.13513513513513514,0.7871621621621622,0.296137339055794,0.9044368600682594,0.33962264150943394,0.8455008488964346,0.2699490662139219
749,19647250000000,19.0,5929.0,582.0,330,3705.0,1266.0,5586.0,4698.0,1459.0,0.0490807893405296,0.055658627087198514,0.624894585933547,0.3417004048582996,0.841031149301826,0.3105576841209025,0.7297438124185844,0.23664785062961355
750,19647330000000,19.0,41873.0,9336.0,2774,19988.0,5493.0,42282.0,33355.0,8280.0,0.11147995128125522,0.06624794020012896,0.477348171852984,0.27481488893336004,0.788869968308027,0.24823864488082747,0.6338660804467946,0.16366228982235162
751,19647740000000,19.0,1072.0,160.0,28,285.0,53.0,1034.0,806.0,98.0,0.07462686567164178,0.026119402985074626,0.2658582089552239,0.18596491228070175,0.7794970986460348,0.12158808933002481,0.5180436847103513,0.07169990503323836
752,19647900000000,19.0,473.0,53.0,16,185.0,79.0,413.0,103.0,68.0,0.056025369978858354,0.03382663847780127,0.39112050739957716,0.42702702702702705,0.24939467312348668,0.6601941747572816,0.32505643340857787,0.16591422121896163
753,19648080000000,19.0,2333.0,276.0,75,658.0,211.0,2166.0,565.0,238.0,0.05915130732961852,0.03214744963566224,0.28204029147021004,0.32066869300911854,0.2608494921514312,0.42123893805309737,0.2718381862636141,0.09979995554567682
754,19648400000000,19.0,1403.0,171.0,56,1223.0,242.0,1344.0,1171.0,265.0,0.06094084105488239,0.03991446899501069,0.8717034925160371,0.19787408013082583,0.8712797619047619,0.22630230572160548,0.8714961776483436,0.184564979978158
755,19648570000000,19.0,402.0,31.0,15,111.0,33.0,626.0,38.0,23.0,0.03855721393034826,0.03731343283582089,0.27611940298507465,0.2972972972972973,0.06070287539936102,0.6052631578947368,0.14494163424124515,0.054474708171206226
756,19648650000000,19.0,1118.0,426.0,376,440.0,365.0,951.0,464.0,421.0,0.19051878354203935,0.3363148479427549,0.3935599284436494,0.8295454545454546,0.4879074658254469,0.9073275862068966,0.43692605123247946,0.37989366843885936
757,19648730000000,19.0,1281.0,61.0,35,1000.0,158.0,1253.0,1121.0,166.0,0.023809523809523808,0.0273224043715847,0.78064012490242,0.158,0.8946528332003192,0.1480820695807315,0.8370165745856354,0.12786108918705605
758,19648810000000,19.0,1544.0,166.0,88,574.0,218.0,1189.0,334.0,184.0,0.05375647668393782,0.05699481865284974,0.37176165803108807,0.3797909407665505,0.2809083263246426,0.5508982035928144,0.3322356384924991,0.14709110867178923
759,19649070000000,19.0,1897.0,266.0,82,651.0,165.0,1720.0,533.0,202.0,0.07011070110701106,0.04322614654717976,0.34317343173431736,0.2534562211981567,0.30988372093023253,0.3789868667917448,0.3273431020182472,0.10146530273707492
760,19649640000000,19.0,275.0,95.0,86,120.0,110.0,265.0,164.0,158.0,0.17272727272727273,0.31272727272727274,0.43636363636363634,0.9166666666666666,0.6188679245283019,0.9634146341463414,0.5259259259259259,0.4962962962962963
761,19649800000000,19.0,899.0,280.0,221,359.0,250.0,830.0,344.0,284.0,0.1557285873192436,0.24582869855394884,0.39933259176863184,0.6963788300835655,0.41445783132530123,0.8255813953488372,0.4065934065934066,0.30884904569115096
762,19650290000000,19.0,370.0,93.0,78,181.0,159.0,331.0,182.0,171.0,0.12567567567567567,0.21081081081081082,0.4891891891891892,0.8784530386740331,0.5498489425981873,0.9395604395604396,0.5178316690442225,0.47075606276747506
763,19650520000000,19.0,518.0,90.0,80,235.0,186.0,500.0,264.0,232.0,0.08687258687258688,0.15444015444015444,0.45366795366795365,0.7914893617021277,0.528,0.8787878787878788,0.4901768172888016,0.4106090373280943
764,19650600000000,19.0,2115.0,440.0,334,795.0,562.0,1956.0,802.0,670.0,0.10401891252955082,0.157919621749409,0.375886524822695,0.7069182389937106,0.4100204498977505,0.8354114713216958,0.39228690739376076,0.3026283468435274
765,19650940000000,19.0,1194.0,42.0,29,356.0,171.0,1153.0,279.0,179.0,0.017587939698492462,0.024288107202680067,0.2981574539363484,0.4803370786516854,0.2419774501300954,0.6415770609318996,0.2705581593523647,0.14912654452492544
766,19651280000000,19.0,3048.0,390.0,167,1227.0,521.0,2789.0,799.0,460.0,0.0639763779527559,0.05479002624671916,0.40255905511811024,0.42461287693561534,0.28648261025457156,0.5757196495619524,0.34709611101593285,0.16806578721946205
767,19651360000000,19.0,4252.0,748.0,585,1376.0,914.0,4086.0,1388.0,1150.0,0.08795860771401694,0.13758231420507996,0.3236124176857949,0.6642441860465116,0.33969652471855116,0.8285302593659942,0.3314943631566323,0.24754137682897578
768,19734370000000,19.0,1361.0,795.0,57,280.0,41.0,1351.0,958.0,123.0,0.2920646583394563,0.04188096987509184,0.20573108008817045,0.14642857142857144,0.7091043671354552,0.12839248434237996,0.4564896755162242,0.06047197640117994
769,19734450000000,19.0,1459.0,113.0,64,1110.0,323.0,1369.0,1082.0,350.0,0.0387251542152159,0.04386566141192598,0.7607950651130911,0.290990990990991,0.7903579254930606,0.3234750462107209,0.7751060820367751,0.23797736916548798
770,19734520000000,19.0,1186.0,119.0,58,386.0,174.0,1100.0,332.0,230.0,0.050168634064080946,0.048903878583473864,0.3254637436762226,0.45077720207253885,0.3018181818181818,0.6927710843373494,0.31408573928258965,0.17672790901137359
771,19734600000000,19.0,1424.0,316.0,276,809.0,625.0,1322.0,765.0,706.0,0.11095505617977527,0.19382022471910113,0.5681179775280899,0.7725587144622992,0.5786686838124054,0.9228758169934641,0.57319737800437,0.4847050254916242
772,19752910000000,19.0,619.0,72.0,63,242.0,155.0,626.0,233.0,179.0,0.05815831987075929,0.10177705977382875,0.39095315024232635,0.640495867768595,0.3722044728434505,0.7682403433476395,0.3815261044176707,0.26827309236947794
773,19753330000000,19.0,610.0,269.0,245,205.0,179.0,692.0,292.0,283.0,0.22049180327868853,0.4016393442622951,0.3360655737704918,0.8731707317073171,0.42196531791907516,0.9691780821917808,0.3817204301075269,0.3548387096774194
774,19753410000000,19.0,757.0,267.0,191,190.0,148.0,769.0,343.0,311.0,0.1763540290620872,0.2523117569352708,0.2509907529722589,0.7789473684210526,0.4460338101430429,0.9067055393586005,0.3492791612057667,0.300786369593709
775,19756630000000,19.0,90.0,19.0,16,47.0,32.0,91.0,41.0,32.0,0.10555555555555556,0.17777777777777778,0.5222222222222223,0.6808510638297872,0.45054945054945056,0.7804878048780488,0.4861878453038674,0.35359116022099446
776,19757130000000,19.0,1902.0,238.0,174,814.0,519.0,1709.0,828.0,613.0,0.06256572029442692,0.0914826498422713,0.42797055730809674,0.6375921375921376,0.4844938560561732,0.7403381642512077,0.4547216837441152,0.3134865688175021
777,19768690000000,19.0,428.0,120.0,43,140.0,44.0,354.0,253.0,118.0,0.14018691588785046,0.10046728971962617,0.32710280373831774,0.3142857142857143,0.7146892655367232,0.466403162055336,0.5025575447570333,0.2071611253196931
778,19769680000000,19.0,65.0,33.0,3,42.0,5.0,54.0,40.0,6.0,0.25384615384615383,0.046153846153846156,0.6461538461538462,0.11904761904761904,0.7407407407407407,0.15,0.6890756302521008,0.09243697478991597
779,20652010000000,20.0,276.0,18.0,9,86.0,18.0,270.0,65.0,27.0,0.03260869565217391,0.03260869565217391,0.3115942028985507,0.20930232558139536,0.24074074074074073,0.4153846153846154,0.2765567765567766,0.08241758241758242
780,20652430000000,20.0,1296.0,271.0,65,204.0,49.0,1389.0,1090.0,180.0,0.10455246913580248,0.05015432098765432,0.1574074074074074,0.24019607843137256,0.7847372210223182,0.1651376146788991,0.4819366852886406,0.08528864059590316
781,20755800000000,20.0,172.0,17.0,12,47.0,21.0,157.0,32.0,23.0,0.04941860465116279,0.06976744186046512,0.27325581395348836,0.44680851063829785,0.20382165605095542,0.71875,0.24012158054711247,0.1337386018237082
782,20756060000000,20.0,154.0,32.0,17,47.0,12.0,156.0,47.0,19.0,0.1038961038961039,0.11038961038961038,0.3051948051948052,0.2553191489361702,0.30128205128205127,0.40425531914893614,0.3032258064516129,0.1
783,20764140000000,20.0,202.0,37.0,22,57.0,26.0,212.0,56.0,44.0,0.09158415841584158,0.10891089108910891,0.28217821782178215,0.45614035087719296,0.2641509433962264,0.7857142857142857,0.27294685990338163,0.16908212560386474
784,21654170000000,21.0,667.0,197.0,137,258.0,155.0,667.0,267.0,203.0,0.14767616191904048,0.20539730134932535,0.3868065967016492,0.6007751937984496,0.4002998500749625,0.7602996254681648,0.39355322338830584,0.2683658170914543
785,21654660000000,21.0,634.0,140.0,91,245.0,142.0,674.0,279.0,202.0,0.11041009463722397,0.14353312302839116,0.3864353312302839,0.5795918367346938,0.413946587537092,0.7240143369175627,0.40061162079510704,0.26299694189602446
786,21654820000000,21.0,1233.0,412.0,374,435.0,361.0,1215.0,545.0,489.0,0.16707218167072183,0.3033252230332522,0.35279805352798055,0.8298850574712644,0.448559670781893,0.8972477064220183,0.40032679738562094,0.3472222222222222
787,22655320000000,22.0,149.0,16.0,8,36.0,26.0,134.0,39.0,34.0,0.053691275167785234,0.053691275167785234,0.24161073825503357,0.7222222222222222,0.291044776119403,0.8717948717948718,0.26501766784452296,0.21201413427561838
788,23655650000000,23.0,119.0,24.0,17,31.0,18.0,143.0,39.0,23.0,0.10084033613445378,0.14285714285714285,0.2605042016806723,0.5806451612903226,0.2727272727272727,0.5897435897435898,0.26717557251908397,0.15648854961832062
789,23656150000000,23.0,525.0,23.0,16,91.0,57.0,486.0,101.0,71.0,0.021904761904761906,0.030476190476190476,0.17333333333333334,0.6263736263736264,0.20781893004115226,0.7029702970297029,0.18991097922848665,0.12660731948565776
790,24656980000000,24.0,166.0,26.0,11,46.0,16.0,187.0,66.0,32.0,0.0783132530120482,0.06626506024096386,0.27710843373493976,0.34782608695652173,0.35294117647058826,0.48484848484848486,0.31728045325779036,0.1359773371104816
791,24657300000000,24.0,102.0,33.0,4,46.0,7.0,147.0,65.0,17.0,0.16176470588235295,0.0392156862745098,0.45098039215686275,0.15217391304347827,0.4421768707482993,0.26153846153846155,0.4457831325301205,0.0963855421686747
792,24657550000000,24.0,815.0,58.0,25,215.0,63.0,831.0,117.0,52.0,0.03558282208588957,0.03067484662576687,0.26380368098159507,0.2930232558139535,0.1407942238267148,0.4444444444444444,0.20170109356014582,0.06986634264884568
793,24657890000000,24.0,2577.0,379.0,117,744.0,237.0,2588.0,593.0,251.0,0.07353511835467598,0.04540162980209546,0.28870779976717115,0.3185483870967742,0.22913446676970634,0.42327150084317033,0.25885769603097775,0.09448209099709584
794,24736190000000,24.0,155.0,28.0,8,18.0,3.0,157.0,70.0,23.0,0.09032258064516129,0.05161290322580645,0.11612903225806452,0.16666666666666666,0.445859872611465,0.32857142857142857,0.28205128205128205,0.08333333333333333
795,24753660000000,24.0,167.0,68.0,15,82.0,14.0,169.0,59.0,13.0,0.20359281437125748,0.08982035928143713,0.49101796407185627,0.17073170731707318,0.34911242603550297,0.22033898305084745,0.41964285714285715,0.08035714285714286
796,26736920000000,26.0,107.0,19.0,15,26.0,15.0,85.0,17.0,13.0,0.08878504672897196,0.14018691588785046,0.24299065420560748,0.5769230769230769,0.2,0.7647058823529411,0.22395833333333334,0.14583333333333334
797,27659870000000,27.0,215.0,121.0,93,59.0,46.0,231.0,91.0,88.0,0.2813953488372093,0.4325581395348837,0.2744186046511628,0.7796610169491526,0.3939393939393939,0.967032967032967,0.336322869955157,0.3004484304932735
798,27660680000000,27.0,557.0,88.0,14,176.0,26.0,597.0,111.0,33.0,0.07899461400359066,0.025134649910233394,0.31597845601436264,0.14772727272727273,0.18592964824120603,0.2972972972972973,0.24870017331022531,0.0511265164644714
799,27660920000000,27.0,854.0,90.0,50,536.0,181.0,808.0,250.0,115.0,0.05269320843091335,0.0585480093676815,0.6276346604215457,0.3376865671641791,0.3094059405940594,0.46,0.4729241877256318,0.17809867629362214
